ID,patient_group_id,parameter,issue_type,severity,raw_value,detail
A001583377,A001583377,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001583377,A001583377,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001583377,A001583377,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001588715,A001588715,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001588715,A001588715,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A001590165,A001590165,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001590165,A001590165,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001590165,A001590165,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001590165,A001590165,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001590165,A001590165,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001595943,A001595943,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001595943,A001595943,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001595943,A001595943,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001595943,A001595943,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001595943,A001595943,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001598566,A001598566,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001598566,A001598566,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001598566,A001598566,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001598566,A001598566,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001598566,A001598566,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001601034,A001601034,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001601034,A001601034,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001601034,A001601034,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001601034,A001601034,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001601034,A001601034,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001601356,A001601356,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001601356,A001601356,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001601356,A001601356,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001601356,A001601356,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001601356,A001601356,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001602118,A001602118,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001602118,A001602118,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001602118,A001602118,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001602118,A001602118,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001602118,A001602118,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001603586,A001603586,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001603586,A001603586,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001603586,A001603586,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001603586,A001603586,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001603586,A001603586,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001603641,A001603641,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001603641,A001603641,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A001604205,A001604205,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001604205,A001604205,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001604205,A001604205,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001604205,A001604205,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001604205,A001604205,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001604824,A001604824,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001604824,A001604824,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001604824,A001604824,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001604824,A001604824,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001604824,A001604824,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001605283,A001605283,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001605283,A001605283,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001605283,A001605283,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001605283,A001605283,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001605283,A001605283,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001606059,A001606059,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001606059,A001606059,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001606059,A001606059,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001606059,A001606059,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001606059,A001606059,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001608600,A001608600,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001608600,A001608600,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001608600,A001608600,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001608600,A001608600,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001608600,A001608600,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001608618,A001608618,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001608618,A001608618,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001608618,A001608618,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001608618,A001608618,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001608618,A001608618,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001608742,A001608742,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001608742,A001608742,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A001609883,A001609883,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001609883,A001609883,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001609883,A001609883,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001609883,A001609883,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001609883,A001609883,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001610296,A001610296,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001610296,A001610296,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001610296,A001610296,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001610296,A001610296,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001610296,A001610296,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001610534,A001610534,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001610534,A001610534,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001610534,A001610534,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001610534,A001610534,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001610534,A001610534,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001611227,A001611227,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001611227,A001611227,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001611227,A001611227,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001611227,A001611227,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001611227,A001611227,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001611579,A001611579,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001611579,A001611579,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001611579,A001611579,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001611579,A001611579,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001611579,A001611579,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001612244,A001612244,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001612244,A001612244,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001612244,A001612244,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001612244,A001612244,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001612244,A001612244,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001613143,A001613143,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001613143,A001613143,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001613143,A001613143,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001613143,A001613143,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001613143,A001613143,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001613193,A001613193,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001613193,A001613193,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001613193,A001613193,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001613193,A001613193,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001613193,A001613193,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001613235,A001613235,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001613235,A001613235,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001613235,A001613235,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001613235,A001613235,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001613235,A001613235,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001613297,A001613297,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001613297,A001613297,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001613297,A001613297,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001613297,A001613297,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001613297,A001613297,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001613504,A001613504,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001613504,A001613504,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001613504,A001613504,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001613504,A001613504,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001613504,A001613504,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001614262,A001614262,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001614262,A001614262,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001614262,A001614262,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001614262,A001614262,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001614262,A001614262,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001614685,A001614685,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001614685,A001614685,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001614685,A001614685,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001614685,A001614685,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001614685,A001614685,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001616193,A001616193,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001616193,A001616193,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001616193,A001616193,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001616193,A001616193,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001616193,A001616193,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001616219,A001616219,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001616219,A001616219,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001616219,A001616219,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001616219,A001616219,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001616219,A001616219,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001616847,A001616847,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001616847,A001616847,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001616847,A001616847,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001616847,A001616847,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001616847,A001616847,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001617295,A001617295,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001617295,A001617295,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001617295,A001617295,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001617295,A001617295,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001617295,A001617295,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001619585,A001619585,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001619585,A001619585,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001619585,A001619585,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
